genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.977	HP0940	1000304	1001074	-	771		putative AMINO ACID ABC TRANSPORTER, BINDING PROTEIN PRECURSOR	PLF_209_00001089	PGF_01867889
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.978	HP0941	1001142	1002275	-	1134		Alanine racemase (EC 5.1.1.1)	PLF_209_00000943	PGF_08932911
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.979	HP0942	1002282	1003634	-	1353		D-alanine glycine permease DagA	PLF_209_00001093	PGF_01867929
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.980	HP0943	1003675	1004907	-	1233		D-amino acid dehydrogenase (EC 1.4.99.6)	PLF_209_00000754	PGF_07888855
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.981	HP0944	1004929	1005306	-	378		RidA/YER057c/UK114 superfamily protein	PLF_209_00000926	PGF_02690675
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	tRNA	fig|85962.8.rna.23		1005696	1005770	+	75		tRNA-Gly-GCC		
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.982		1005802	1006101	+	300		hypothetical protein	PLF_209_00001611	PGF_00230300
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	tRNA	fig|85962.8.rna.24		1006166	1006252	+	87		tRNA-Leu-TAA		
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	tRNA	fig|85962.8.rna.25		1006326	1006400	+	75		tRNA-Cys-GCA		
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	tRNA	fig|85962.8.rna.26		1006448	1006535	+	88		tRNA-Ser-TGA		
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.983	HP0946	1006665	1008155	+	1491		hypothetical protein	PLF_209_00000186	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.984	HP0947	1008470	1008832	+	363		hypothetical protein	PLF_209_00001198	PGF_01868834
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.985		1008837	1008959	-	123		hypothetical protein	PLF_209_00036628	PGF_08123844
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.986	HP0948	1009199	1010212	-	1014		hypothetical protein	PLF_209_00000834	PGF_01888226
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.987	HP0949	1010222	1010674	-	453		23S rRNA (pseudouridine(1915)-N(3))-methyltransferase (EC 2.1.1.177)	PLF_209_00000821	PGF_07480521
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.988	HP0950	1010688	1011557	-	870		Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	PLF_209_00000232	PGF_00026453
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.989	HP0951	1011638	1012252	+	615		hypothetical protein	PLF_209_00001110	PGF_01876867
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.990	HP0952	1012263	1012919	+	657		Nicotinamide-nucleotide amidase (EC 3.5.1.42)	PLF_209_00001097	PGF_06276282
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.991	HP0953	1012922	1013488	-	567		hypothetical protein	PLF_209_00001163	PGF_01868606
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.992	HP0954	1013553	1014185	-	633		Oxygen-insensitive NAD(P)H nitroreductase (EC 1.-.-.-) / Dihydropteridine reductase (EC 1.5.1.34)	PLF_209_00000066	PGF_00028947
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.993	HP0955	1014182	1015036	-	855		Prolipoprotein diacylglyceryl transferase	PLF_209_00000509	PGF_05621995
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.994	HP0956	1015046	1015774	-	729		Uncharacterized RNA pseudouridine synthase HP0956	PLF_209_00011904	PGF_10323280
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.995	HP0957	1015786	1016967	-	1182		3-deoxy-D-manno-octulosonic acid transferase (EC 2.4.99.12)(EC 2.4.99.13)	PLF_209_00000165	PGF_10297270
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.996	HP0958	1016968	1017732	-	765		FIG137478: Hypothetical protein	PLF_209_00000768	PGF_00003502
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.997	HP0959	1017742	1018473	-	732		GTP cyclohydrolase 1 type 2 homolog YbgI	PLF_209_00000564	PGF_09020471
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.998	HP0960	1018460	1019371	-	912	glyQ	Glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)	PLF_209_00000366	PGF_00009967
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.999	HP0961	1019385	1020323	-	939	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)	PLF_209_00000170	PGF_00008611
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1000	HP0962	1020455	1020916	-	462		Acyl carrier protein	PLF_209_00000303	PGF_07487229
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1001	HP0963	1020909	1022252	-	1344		hypothetical protein	PLF_209_00018895	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1002	HP0964	1022249	1023244	-	996		hypothetical protein	PLF_209_00000013	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1003	HP0965	1023250	1024581	-	1332		hypothetical protein	PLF_209_00000013	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1004	HP0966	1024578	1026224	-	1647		hypothetical protein	PLF_209_00000009	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1005	HP0967	1026448	1026735	-	288		virulence associated protein D (vapD)	PLF_209_00001395	PGF_00414618
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1006		1026900	1026995	-	96		hypothetical protein	PLF_209_00000939	PGF_01889054
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1007	HP0969	1027102	1030164	-	3063		CzcABC family efflux RND transporter, transmembrane protein	PLF_209_00000144	PGF_01025472
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1008	HP0970	1030161	1031240	-	1080		nickel-cobalt-cadmium resistance protein (nccB)	PLF_209_00000915	PGF_01888827
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1009	HP0971	1031237	1032496	-	1260		Uncharacterized protein HP_0971	PLF_209_00000692	PGF_01887428
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1010	HP0972	1032528	1034633	-	2106	glyS	Glycyl-tRNA synthetase beta chain (EC 6.1.1.14)	PLF_209_00000220	PGF_00009969
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1011		1034768	1034911	-	144		hypothetical protein	PLF_209_00001602	PGF_00194150
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1012	HP0973	1034913	1035806	+	894		hypothetical protein	PLF_209_00000833	PGF_00807821
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1013	HP0974	1035819	1037294	+	1476		2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.12)	PLF_209_00000141	PGF_00021217
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1014	HP0975	1037309	1037590	+	282	gatC	Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7)	PLF_209_00001145	PGF_07836795
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1015	HP0976	1037710	1039020	-	1311		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)	PLF_209_00000282	PGF_05255412
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1016	HP0977	1039149	1040612	+	1464		Peptidyl-prolyl cis-trans isomerase PpiD (EC 5.2.1.8)	PLF_209_00000831	PGF_01032333
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1017	HP0978	1040628	1042106	+	1479		Cell division protein FtsA	PLF_209_00001000	PGF_00843497
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1018	HP0979	1042237	1043394	+	1158		Cell division protein FtsZ	PLF_209_00000741	PGF_03520151
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1019		1043518	1043658	+	141		hypothetical protein	PLF_209_00001928	PGF_01875059
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1020	HP0980	1044555	1044854	+	300		Intramembrane protease RasP/YluC, implicated in cell division based on FtsL cleavage	PLF_209_00000180	PGF_03752718
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1021	HP0981	1044865	1045137	+	273		Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	PLF_209_00000060	PGF_00425024
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1022		1045216	1045338	-	123		hypothetical protein	PLF_209_00002888	PGF_01884885
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1023	HP0982	1045596	1046204	+	609		hypothetical protein	PLF_209_00036584	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1024		1046325	1046495	+	171		hypothetical protein	PLF_209_00034915	PGF_07701417
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1025		1046620	1046982	+	363		hypothetical protein	PLF_209_00002096	PGF_01876036
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1026	HP0983	1047054	1047878	+	825		Small-conductance mechanosensitive channel	PLF_209_00000927	PGF_07015776
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1027	HP0984	1047910	1048065	+	156		hypothetical protein	PLF_209_00002078	PGF_01876485
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1028		1048165	1048380	+	216		hypothetical protein	PLF_209_00001993	PGF_01875651
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1029		1048531	1048674	-	144		hypothetical protein	PLF_209_00000038	PGF_01885860
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1030	HP0986	1048714	1049409	-	696		hypothetical protein	PLF_209_00001499	PGF_10406978
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1031	HP0987	1050812	1051045	+	234		hypothetical protein	PLF_209_00008522	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1032	HP0988	1051052	1051480	-	429		hypothetical protein	PLF_209_00001435	PGF_00083481
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1033	HP0989	1051550	1052833	+	1284		Mobile element protein	PLF_209_00001375	PGF_01000105
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1034	HP0990	1052882	1053595	+	714		hypothetical protein	PLF_209_00001366	PGF_01872172
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1035	HP0991	1053600	1054229	-	630		hypothetical protein	PLF_209_00001574	PGF_00357396
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1036	HP0992	1054376	1054615	-	240		hypothetical protein	PLF_209_00001574	PGF_00357396
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1037	HP0993	1054815	1055066	+	252		hypothetical protein	PLF_209_00001433	PGF_01870724
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1038	HP0994	1055038	1055841	+	804		hypothetical protein	PLF_209_00001413	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1039	HP0995	1056158	1057225	-	1068		integrase/recombinase (xerD)	PLF_209_00005064	PGF_01886517
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1040	HP0996	1058373	1060175	-	1803		hypothetical protein	PLF_209_00001358	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1041	HP0997	1060324	1061607	-	1284		Mobile element protein	PLF_209_00001375	PGF_01000105
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1042	HP0998	1061677	1062105	+	429		hypothetical protein	PLF_209_00001435	PGF_00083481
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1043	HP0999	1062185	1062421	+	237		hypothetical protein	PLF_209_00036671	PGF_00223158
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1044	HP1000	1062687	1063343	+	657		Plasmid partitioning protein ParA	PLF_209_00001406	PGF_00034409
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1045	HP1001	1063428	1063712	+	285		hypothetical protein	PLF_209_00001412	PGF_01870519
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1046	HP1002	1063756	1064940	+	1185		hypothetical protein	PLF_209_00001388	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1047	HP1003	1064965	1066047	-	1083		hypothetical protein	PLF_209_00001312	PGF_00288942
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1048	HP1004	1066053	1066874	-	822		hypothetical protein	PLF_209_00001312	PGF_00288942
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1049	HP1005	1067156	1067470	+	315		hypothetical protein	PLF_209_00001377	PGF_00375913
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1050		1067611	1067745	+	135		hypothetical protein	PLF_209_00001423	PGF_01870626
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1051	HP1006	1068021	1068554	-	534		Coupling protein VirD4, ATPase required for T-DNA transfer	PLF_209_00001346	PGF_01981043
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1052		1068602	1069405	-	804		hypothetical protein	PLF_209_00001293	PGF_07453824
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1053		1069456	1069929	-	474		hypothetical protein	PLF_209_00001293	PGF_07453824
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1054	HP1008	1070015	1070383	+	369		ISCco1, transposase orfA	PLF_209_00001466	PGF_00013684
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1055	HP1009	1070508	1070729	-	222		Site-specific recombinase	PLF_209_00029688	PGF_01875712
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1056		1071019	1071303	-	285		Site-specific recombinase	PLF_209_00036617	PGF_01875712
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1057		1071828	1071947	+	120		hypothetical protein	PLF_209_00035812	PGF_01884951
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	tRNA	fig|85962.8.rna.27		1072258	1072335	+	78		tRNA-Pro-GGG		
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1058	HP1010	1072429	1074456	+	2028		Polyphosphate kinase (EC 2.7.4.1)	PLF_209_00000265	PGF_05195470
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1059	HP1011	1074493	1075548	+	1056		Dihydroorotate dehydrogenase (quinone) (EC 1.3.5.2)	PLF_209_00000453	PGF_01033770
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1060	HP1012	1075545	1076879	+	1335		FIG015547: peptidase, M16 family	PLF_209_00000789	PGF_10453082
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1061	HP1013	1076894	1077796	+	903	dapA	4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)	PLF_209_00000574	PGF_00549380
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1062	HP1014	1077811	1078581	+	771		Enoyl-[acyl-carrier-protein] reductase (EC 1.3.1.-), 7-alpha-HSDH-like => refractory to triclosan	PLF_209_00000406	PGF_10307769
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1063	HP1015	1078591	1079199	+	609		hypothetical protein	PLF_209_00000987	PGF_01889247
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1064	HP1016	1079196	1079735	+	540		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	PLF_209_00001054	PGF_03295678
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1065	HP1017	1079950	1081392	+	1443		Uncharacterized amino acid permease, GabP family	PLF_209_00000173	PGF_00778630
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1066	HP1018	1081437	1081586	+	150		HtrA protease/chaperone protein / Serine protease (Protease DO) (EC 3.4.21.-)	PLF_209_00000138	PGF_12686221
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1067	HP1019	1081537	1082868	+	1332		HtrA protease/chaperone protein / Serine protease (Protease DO) (EC 3.4.21.-)	PLF_209_00000138	PGF_12686221
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1068	HP1020	1082890	1084110	+	1221	ispDF	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60) / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)	PLF_209_00000695	PGF_01427606
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1069	HP1021	1084132	1085028	+	897		Possible two-component regulator	PLF_209_00001063	PGF_00035327
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1070		1085055	1085177	+	123		hypothetical protein	PLF_209_00002483	PGF_01880630
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1071	HP1022	1085284	1086120	+	837		hypothetical protein	PLF_209_00000570	PGF_01886783
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1072	HP1023	1086215	1087465	-	1251		hypothetical protein	PLF_209_00000785	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1073	HP1024	1087633	1088499	+	867		DnaJ-class molecular chaperone CbpA	PLF_209_00000720	PGF_10561718
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1074	HP1025	1088509	1088880	+	372		HspR, transcriptional repressor of DnaK operon	PLF_209_00000389	PGF_00012430
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1075	HP1026	1088877	1090052	+	1176		Replication-associated recombination protein RarA	PLF_209_00000514	PGF_05935795
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1076	HP1027	1090212	1090664	+	453		Ferric uptake regulation protein FUR	PLF_209_00000498	PGF_10470343
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1077	HP1028	1090684	1091127	-	444		hypothetical protein	PLF_209_00000938	PGF_01889043
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1078	HP1029	1091178	1091714	-	537		hypothetical protein	PLF_209_00001080	PGF_03772963
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1079	HP1030	1091743	1092606	-	864		Flagellar motor switch protein FliN	PLF_209_00000434	PGF_00005537
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1080	HP1031	1092610	1093674	-	1065	fliM	Flagellar motor switch protein FliM	PLF_209_00000218	PGF_01900675
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1081	HP1032	1093667	1094410	-	744	fliA	RNA polymerase sigma factor for flagellar operon	PLF_209_00000347	PGF_00046377
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1082		1094412	1094726	-	315		Integral membrane protein	PLF_209_00001245	PGF_01869063
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1083	HP1034	1094733	1095617	-	885		Flagellar synthesis regulator FleN	PLF_209_00000599	PGF_03070510
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1084	HP1035	1095614	1096990	-	1377	flhF	Flagellar biosynthesis protein FlhF	PLF_209_00000235	PGF_01169833
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1085	HP1036	1096987	1097475	-	489		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)	PLF_209_00000862	PGF_10123167
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1086	HP1037	1097475	1098548	-	1074		Xaa-Pro dipeptidase (EC 3.4.13.9)	PLF_209_00001190	PGF_01868822
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1087	HP1038	1098562	1099065	-	504		3-dehydroquinate dehydratase II (EC 4.2.1.10)	PLF_209_00000752	PGF_00417577
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1088	HP1039	1099194	1100483	-	1290		hypothetical protein	PLF_209_00000323	PGF_01885598
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1089	HP1040	1100514	1100786	-	273	rpsO	SSU ribosomal protein S15p (S13e)	PLF_209_00000552	PGF_00049847
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1090	HP1041	1100927	1103128	+	2202	flhA	Flagellar biosynthesis protein FlhA	PLF_209_00000192	PGF_00005384
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1091	HP1042	1103159	1104202	+	1044		3'-to-5' oligoribonuclease B, Bacillus type	PLF_209_00000189	PGF_00416620
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1092	HP1043	1104745	1105416	-	672		Two-component transcriptional response regulator, LuxR family	PLF_209_00000882	PGF_09666309
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1093	HP1044	1105773	1106885	-	1113		Predicted phosphohydrolase	PLF_209_00000759	PGF_00036195
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1094	HP1045	1107083	1109071	+	1989		Acetyl-CoA synthetase (EC 6.2.1.1)	PLF_209_00001411	PGF_10523783
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1095	HP1046	1109179	1109619	-	441		Bacterial ribosome SSU maturation protein RimP	PLF_209_00000969	PGF_01682834
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.1096	HP1047	1109612	1109947	-	336	rbfA	Ribosome-binding factor A	PLF_209_00001186	PGF_03072056
